"","feature","peak","peaks","total_bp","tot_peak","subfam","fam","fam2"
"5975","LTR53-int#LTR_ERVL","H3K4me2",15,333690,165,"LTR_ERVL","LTR","LTR"
"5976","LTR53-int#LTR_ERVL","H3K4me3",25,333690,165,"LTR_ERVL","LTR","LTR"
"5977","LTR53-int#LTR_ERVL","H3K79me2",12,333690,165,"LTR_ERVL","LTR","LTR"
"5978","LTR53-int#LTR_ERVL","H3K9ac",8,333690,165,"LTR_ERVL","LTR","LTR"
"5979","LTR53-int#LTR_ERVL","H3K9me3",34,333690,165,"LTR_ERVL","LTR","LTR"
"5980","LTR53-int#LTR_ERVL","H4K20me1",10,333690,165,"LTR_ERVL","LTR","LTR"
"5981","LTR53B#LTR_ERVL","H3K27ac",8,102882,265,"LTR_ERVL","LTR","LTR"
"5982","LTR53B#LTR_ERVL","H3K27me3",67,102882,265,"LTR_ERVL","LTR","LTR"
"5983","LTR53B#LTR_ERVL","H3K36me3",15,102882,265,"LTR_ERVL","LTR","LTR"
"5984","LTR53B#LTR_ERVL","H3K4me1",28,102882,265,"LTR_ERVL","LTR","LTR"
"5985","LTR53B#LTR_ERVL","H3K4me2",15,102882,265,"LTR_ERVL","LTR","LTR"
"5986","LTR53B#LTR_ERVL","H3K4me3",35,102882,265,"LTR_ERVL","LTR","LTR"
"5987","LTR53B#LTR_ERVL","H3K79me2",7,102882,265,"LTR_ERVL","LTR","LTR"
"5988","LTR53B#LTR_ERVL","H3K9ac",9,102882,265,"LTR_ERVL","LTR","LTR"
"5989","LTR53B#LTR_ERVL","H3K9me3",49,102882,265,"LTR_ERVL","LTR","LTR"
"5990","LTR53B#LTR_ERVL","H4K20me1",32,102882,265,"LTR_ERVL","LTR","LTR"
"5991","LTR54#LTR_ERV1","H3K27ac",89,500100,1626,"LTR_ERV1","LTR","LTR"
"5992","LTR54#LTR_ERV1","H3K27me3",280,500100,1626,"LTR_ERV1","LTR","LTR"
"5993","LTR54#LTR_ERV1","H3K36me3",164,500100,1626,"LTR_ERV1","LTR","LTR"
"5994","LTR54#LTR_ERV1","H3K4me1",192,500100,1626,"LTR_ERV1","LTR","LTR"
"5995","LTR54#LTR_ERV1","H3K4me2",112,500100,1626,"LTR_ERV1","LTR","LTR"
"5996","LTR54#LTR_ERV1","H3K4me3",212,500100,1626,"LTR_ERV1","LTR","LTR"
"5997","LTR54#LTR_ERV1","H3K79me2",108,500100,1626,"LTR_ERV1","LTR","LTR"
"5998","LTR54#LTR_ERV1","H3K9ac",67,500100,1626,"LTR_ERV1","LTR","LTR"
"5999","LTR54#LTR_ERV1","H3K9me3",216,500100,1626,"LTR_ERV1","LTR","LTR"
"6000","LTR54#LTR_ERV1","H4K20me1",186,500100,1626,"LTR_ERV1","LTR","LTR"
"6001","LTR54B#LTR_ERV1","H3K27ac",58,390955,1166,"LTR_ERV1","LTR","LTR"
"6002","LTR54B#LTR_ERV1","H3K27me3",238,390955,1166,"LTR_ERV1","LTR","LTR"
"6003","LTR54B#LTR_ERV1","H3K36me3",113,390955,1166,"LTR_ERV1","LTR","LTR"
"6004","LTR54B#LTR_ERV1","H3K4me1",141,390955,1166,"LTR_ERV1","LTR","LTR"
"6005","LTR54B#LTR_ERV1","H3K4me2",72,390955,1166,"LTR_ERV1","LTR","LTR"
"6006","LTR54B#LTR_ERV1","H3K4me3",141,390955,1166,"LTR_ERV1","LTR","LTR"
"6007","LTR54B#LTR_ERV1","H3K79me2",61,390955,1166,"LTR_ERV1","LTR","LTR"
"6008","LTR54B#LTR_ERV1","H3K9ac",45,390955,1166,"LTR_ERV1","LTR","LTR"
"6009","LTR54B#LTR_ERV1","H3K9me3",176,390955,1166,"LTR_ERV1","LTR","LTR"
"6010","LTR54B#LTR_ERV1","H4K20me1",121,390955,1166,"LTR_ERV1","LTR","LTR"
"6011","LTR55#LTR_ERVL","H3K27ac",16,211279,451,"LTR_ERVL","LTR","LTR"
"6012","LTR55#LTR_ERVL","H3K27me3",112,211279,451,"LTR_ERVL","LTR","LTR"
"6013","LTR55#LTR_ERVL","H3K36me3",34,211279,451,"LTR_ERVL","LTR","LTR"
"6014","LTR55#LTR_ERVL","H3K4me1",44,211279,451,"LTR_ERVL","LTR","LTR"
"6015","LTR55#LTR_ERVL","H3K4me2",27,211279,451,"LTR_ERVL","LTR","LTR"
"6016","LTR55#LTR_ERVL","H3K4me3",59,211279,451,"LTR_ERVL","LTR","LTR"
"6017","LTR55#LTR_ERVL","H3K79me2",16,211279,451,"LTR_ERVL","LTR","LTR"
"6018","LTR55#LTR_ERVL","H3K9ac",12,211279,451,"LTR_ERVL","LTR","LTR"
"6019","LTR55#LTR_ERVL","H3K9me3",72,211279,451,"LTR_ERVL","LTR","LTR"
"6020","LTR55#LTR_ERVL","H4K20me1",59,211279,451,"LTR_ERVL","LTR","LTR"
"6021","LTR56#LTR_ERV1","H3K27ac",62,427375,1209,"LTR_ERV1","LTR","LTR"
"6022","LTR56#LTR_ERV1","H3K27me3",226,427375,1209,"LTR_ERV1","LTR","LTR"
"6023","LTR56#LTR_ERV1","H3K36me3",123,427375,1209,"LTR_ERV1","LTR","LTR"
"6024","LTR56#LTR_ERV1","H3K4me1",126,427375,1209,"LTR_ERV1","LTR","LTR"
"6025","LTR56#LTR_ERV1","H3K4me2",87,427375,1209,"LTR_ERV1","LTR","LTR"
"6026","LTR56#LTR_ERV1","H3K4me3",144,427375,1209,"LTR_ERV1","LTR","LTR"
"6027","LTR56#LTR_ERV1","H3K79me2",75,427375,1209,"LTR_ERV1","LTR","LTR"
"6028","LTR56#LTR_ERV1","H3K9ac",56,427375,1209,"LTR_ERV1","LTR","LTR"
"6029","LTR56#LTR_ERV1","H3K9me3",169,427375,1209,"LTR_ERV1","LTR","LTR"
"6030","LTR56#LTR_ERV1","H4K20me1",141,427375,1209,"LTR_ERV1","LTR","LTR"
"6031","LTR57#LTR_ERVL","H3K27ac",8,164631,261,"LTR_ERVL","LTR","LTR"
"6032","LTR57#LTR_ERVL","H3K27me3",62,164631,261,"LTR_ERVL","LTR","LTR"
"6033","LTR57#LTR_ERVL","H3K36me3",42,164631,261,"LTR_ERVL","LTR","LTR"
"6034","LTR57#LTR_ERVL","H3K4me1",20,164631,261,"LTR_ERVL","LTR","LTR"
"6035","LTR57#LTR_ERVL","H3K4me2",9,164631,261,"LTR_ERVL","LTR","LTR"
"6036","LTR57#LTR_ERVL","H3K4me3",25,164631,261,"LTR_ERVL","LTR","LTR"
"6037","LTR57#LTR_ERVL","H3K79me2",10,164631,261,"LTR_ERVL","LTR","LTR"
"6038","LTR57#LTR_ERVL","H3K9ac",6,164631,261,"LTR_ERVL","LTR","LTR"
"6039","LTR57#LTR_ERVL","H3K9me3",39,164631,261,"LTR_ERVL","LTR","LTR"
"6040","LTR57#LTR_ERVL","H4K20me1",40,164631,261,"LTR_ERVL","LTR","LTR"
"6041","LTR57-int#LTR_ERVL","H3K27ac",33,1398306,588,"LTR_ERVL","LTR","LTR"
"6042","LTR57-int#LTR_ERVL","H3K27me3",88,1398306,588,"LTR_ERVL","LTR","LTR"
"6043","LTR57-int#LTR_ERVL","H3K36me3",45,1398306,588,"LTR_ERVL","LTR","LTR"
"6044","LTR57-int#LTR_ERVL","H3K4me1",82,1398306,588,"LTR_ERVL","LTR","LTR"
"6045","LTR57-int#LTR_ERVL","H3K4me2",44,1398306,588,"LTR_ERVL","LTR","LTR"
"6046","LTR57-int#LTR_ERVL","H3K4me3",89,1398306,588,"LTR_ERVL","LTR","LTR"
"6047","LTR57-int#LTR_ERVL","H3K79me2",21,1398306,588,"LTR_ERVL","LTR","LTR"
"6048","LTR57-int#LTR_ERVL","H3K9ac",19,1398306,588,"LTR_ERVL","LTR","LTR"
"6049","LTR57-int#LTR_ERVL","H3K9me3",114,1398306,588,"LTR_ERVL","LTR","LTR"
"6050","LTR57-int#LTR_ERVL","H4K20me1",53,1398306,588,"LTR_ERVL","LTR","LTR"
"6051","LTR58#LTR_ERV1","H3K27ac",1,52578,42,"LTR_ERV1","LTR","LTR"
"6052","LTR58#LTR_ERV1","H3K27me3",12,52578,42,"LTR_ERV1","LTR","LTR"
"6053","LTR58#LTR_ERV1","H3K36me3",9,52578,42,"LTR_ERV1","LTR","LTR"
"6054","LTR58#LTR_ERV1","H3K4me1",1,52578,42,"LTR_ERV1","LTR","LTR"
"6055","LTR58#LTR_ERV1","H3K4me2",0,52578,42,"LTR_ERV1","LTR","LTR"
"6056","LTR58#LTR_ERV1","H3K4me3",1,52578,42,"LTR_ERV1","LTR","LTR"
"6057","LTR58#LTR_ERV1","H3K79me2",2,52578,42,"LTR_ERV1","LTR","LTR"
"6058","LTR58#LTR_ERV1","H3K9ac",0,52578,42,"LTR_ERV1","LTR","LTR"
"6059","LTR58#LTR_ERV1","H3K9me3",12,52578,42,"LTR_ERV1","LTR","LTR"
"6060","LTR58#LTR_ERV1","H4K20me1",4,52578,42,"LTR_ERV1","LTR","LTR"
"6061","LTR59#LTR_ERV1","H3K27ac",11,115709,204,"LTR_ERV1","LTR","LTR"
"6062","LTR59#LTR_ERV1","H3K27me3",32,115709,204,"LTR_ERV1","LTR","LTR"
"6063","LTR59#LTR_ERV1","H3K36me3",15,115709,204,"LTR_ERV1","LTR","LTR"
"6064","LTR59#LTR_ERV1","H3K4me1",21,115709,204,"LTR_ERV1","LTR","LTR"
"6065","LTR59#LTR_ERV1","H3K4me2",18,115709,204,"LTR_ERV1","LTR","LTR"
"6066","LTR59#LTR_ERV1","H3K4me3",27,115709,204,"LTR_ERV1","LTR","LTR"
"6067","LTR59#LTR_ERV1","H3K79me2",11,115709,204,"LTR_ERV1","LTR","LTR"
"6068","LTR59#LTR_ERV1","H3K9ac",16,115709,204,"LTR_ERV1","LTR","LTR"
"6069","LTR59#LTR_ERV1","H3K9me3",31,115709,204,"LTR_ERV1","LTR","LTR"
"6070","LTR59#LTR_ERV1","H4K20me1",22,115709,204,"LTR_ERV1","LTR","LTR"
"6071","LTR5A#LTR_ERVK","H3K27ac",10,400422,236,"LTR_ERVK","LTR","LTR"
"6072","LTR5A#LTR_ERVK","H3K27me3",56,400422,236,"LTR_ERVK","LTR","LTR"
"6073","LTR5A#LTR_ERVK","H3K36me3",25,400422,236,"LTR_ERVK","LTR","LTR"
"6074","LTR5A#LTR_ERVK","H3K4me1",22,400422,236,"LTR_ERVK","LTR","LTR"
"6075","LTR5A#LTR_ERVK","H3K4me2",18,400422,236,"LTR_ERVK","LTR","LTR"
"6076","LTR5A#LTR_ERVK","H3K4me3",29,400422,236,"LTR_ERVK","LTR","LTR"
"6077","LTR5A#LTR_ERVK","H3K79me2",8,400422,236,"LTR_ERVK","LTR","LTR"
"6078","LTR5A#LTR_ERVK","H3K9ac",4,400422,236,"LTR_ERVK","LTR","LTR"
"6079","LTR5A#LTR_ERVK","H3K9me3",36,400422,236,"LTR_ERVK","LTR","LTR"
"6080","LTR5A#LTR_ERVK","H4K20me1",28,400422,236,"LTR_ERVK","LTR","LTR"
"6081","LTR5B#LTR_ERVK","H3K27ac",36,465904,714,"LTR_ERVK","LTR","LTR"
"6082","LTR5B#LTR_ERVK","H3K27me3",97,465904,714,"LTR_ERVK","LTR","LTR"
"6083","LTR5B#LTR_ERVK","H3K36me3",80,465904,714,"LTR_ERVK","LTR","LTR"
"6084","LTR5B#LTR_ERVK","H3K4me1",83,465904,714,"LTR_ERVK","LTR","LTR"
"6085","LTR5B#LTR_ERVK","H3K4me2",64,465904,714,"LTR_ERVK","LTR","LTR"
"6086","LTR5B#LTR_ERVK","H3K4me3",105,465904,714,"LTR_ERVK","LTR","LTR"
"6087","LTR5B#LTR_ERVK","H3K79me2",41,465904,714,"LTR_ERVK","LTR","LTR"
"6088","LTR5B#LTR_ERVK","H3K9ac",31,465904,714,"LTR_ERVK","LTR","LTR"
"6089","LTR5B#LTR_ERVK","H3K9me3",97,465904,714,"LTR_ERVK","LTR","LTR"
"6090","LTR5B#LTR_ERVK","H4K20me1",80,465904,714,"LTR_ERVK","LTR","LTR"
"6091","LTR5_Hs#LTR_ERVK","H3K27ac",24,363258,470,"LTR_ERVK","LTR","LTR"
"6092","LTR5_Hs#LTR_ERVK","H3K27me3",70,363258,470,"LTR_ERVK","LTR","LTR"
"6093","LTR5_Hs#LTR_ERVK","H3K36me3",60,363258,470,"LTR_ERVK","LTR","LTR"
"6094","LTR5_Hs#LTR_ERVK","H3K4me1",36,363258,470,"LTR_ERVK","LTR","LTR"
"6095","LTR5_Hs#LTR_ERVK","H3K4me2",41,363258,470,"LTR_ERVK","LTR","LTR"
"6096","LTR5_Hs#LTR_ERVK","H3K4me3",64,363258,470,"LTR_ERVK","LTR","LTR"
"6097","LTR5_Hs#LTR_ERVK","H3K79me2",34,363258,470,"LTR_ERVK","LTR","LTR"
"6098","LTR5_Hs#LTR_ERVK","H3K9ac",13,363258,470,"LTR_ERVK","LTR","LTR"
"6099","LTR5_Hs#LTR_ERVK","H3K9me3",67,363258,470,"LTR_ERVK","LTR","LTR"
"6100","LTR5_Hs#LTR_ERVK","H4K20me1",61,363258,470,"LTR_ERVK","LTR","LTR"
"6101","LTR60#LTR_ERV1","H3K27ac",0,23823,33,"LTR_ERV1","LTR","LTR"
"6102","LTR60#LTR_ERV1","H3K27me3",8,23823,33,"LTR_ERV1","LTR","LTR"
"6103","LTR60#LTR_ERV1","H3K36me3",5,23823,33,"LTR_ERV1","LTR","LTR"
"6104","LTR60#LTR_ERV1","H3K4me1",4,23823,33,"LTR_ERV1","LTR","LTR"
"6105","LTR60#LTR_ERV1","H3K4me2",0,23823,33,"LTR_ERV1","LTR","LTR"
"6106","LTR60#LTR_ERV1","H3K4me3",1,23823,33,"LTR_ERV1","LTR","LTR"
"6107","LTR60#LTR_ERV1","H3K79me2",1,23823,33,"LTR_ERV1","LTR","LTR"
"6108","LTR60#LTR_ERV1","H3K9ac",0,23823,33,"LTR_ERV1","LTR","LTR"
"6109","LTR60#LTR_ERV1","H3K9me3",11,23823,33,"LTR_ERV1","LTR","LTR"
"6110","LTR60#LTR_ERV1","H4K20me1",3,23823,33,"LTR_ERV1","LTR","LTR"
"6111","LTR60B#LTR_ERV1","H3K27ac",8,164738,208,"LTR_ERV1","LTR","LTR"
"6112","LTR60B#LTR_ERV1","H3K27me3",43,164738,208,"LTR_ERV1","LTR","LTR"
"6113","LTR60B#LTR_ERV1","H3K36me3",13,164738,208,"LTR_ERV1","LTR","LTR"
"6114","LTR60B#LTR_ERV1","H3K4me1",25,164738,208,"LTR_ERV1","LTR","LTR"
"6115","LTR60B#LTR_ERV1","H3K4me2",11,164738,208,"LTR_ERV1","LTR","LTR"
"6116","LTR60B#LTR_ERV1","H3K4me3",23,164738,208,"LTR_ERV1","LTR","LTR"
"6117","LTR60B#LTR_ERV1","H3K79me2",5,164738,208,"LTR_ERV1","LTR","LTR"
"6118","LTR60B#LTR_ERV1","H3K9ac",8,164738,208,"LTR_ERV1","LTR","LTR"
"6119","LTR60B#LTR_ERV1","H3K9me3",46,164738,208,"LTR_ERV1","LTR","LTR"
"6120","LTR60B#LTR_ERV1","H4K20me1",26,164738,208,"LTR_ERV1","LTR","LTR"
"6121","LTR61#LTR_ERV1","H3K27ac",12,214936,250,"LTR_ERV1","LTR","LTR"
"6122","LTR61#LTR_ERV1","H3K27me3",31,214936,250,"LTR_ERV1","LTR","LTR"
"6123","LTR61#LTR_ERV1","H3K36me3",24,214936,250,"LTR_ERV1","LTR","LTR"
"6124","LTR61#LTR_ERV1","H3K4me1",29,214936,250,"LTR_ERV1","LTR","LTR"
"6125","LTR61#LTR_ERV1","H3K4me2",20,214936,250,"LTR_ERV1","LTR","LTR"
"6126","LTR61#LTR_ERV1","H3K4me3",43,214936,250,"LTR_ERV1","LTR","LTR"
"6127","LTR61#LTR_ERV1","H3K79me2",12,214936,250,"LTR_ERV1","LTR","LTR"
"6128","LTR61#LTR_ERV1","H3K9ac",15,214936,250,"LTR_ERV1","LTR","LTR"
"6129","LTR61#LTR_ERV1","H3K9me3",45,214936,250,"LTR_ERV1","LTR","LTR"
"6130","LTR61#LTR_ERV1","H4K20me1",19,214936,250,"LTR_ERV1","LTR","LTR"
"6131","LTR62#LTR_ERVL","H3K27ac",17,191936,405,"LTR_ERVL","LTR","LTR"
"6132","LTR62#LTR_ERVL","H3K27me3",81,191936,405,"LTR_ERVL","LTR","LTR"
"6133","LTR62#LTR_ERVL","H3K36me3",35,191936,405,"LTR_ERVL","LTR","LTR"
"6134","LTR62#LTR_ERVL","H3K4me1",36,191936,405,"LTR_ERVL","LTR","LTR"
"6135","LTR62#LTR_ERVL","H3K4me2",28,191936,405,"LTR_ERVL","LTR","LTR"
"6136","LTR62#LTR_ERVL","H3K4me3",47,191936,405,"LTR_ERVL","LTR","LTR"
"6137","LTR62#LTR_ERVL","H3K79me2",21,191936,405,"LTR_ERVL","LTR","LTR"
"6138","LTR62#LTR_ERVL","H3K9ac",16,191936,405,"LTR_ERVL","LTR","LTR"
"6139","LTR62#LTR_ERVL","H3K9me3",58,191936,405,"LTR_ERVL","LTR","LTR"
"6140","LTR62#LTR_ERVL","H4K20me1",66,191936,405,"LTR_ERVL","LTR","LTR"
"6141","LTR64#LTR_ERV1","H3K27ac",19,170787,450,"LTR_ERV1","LTR","LTR"
"6142","LTR64#LTR_ERV1","H3K27me3",111,170787,450,"LTR_ERV1","LTR","LTR"
"6143","LTR64#LTR_ERV1","H3K36me3",39,170787,450,"LTR_ERV1","LTR","LTR"
"6144","LTR64#LTR_ERV1","H3K4me1",41,170787,450,"LTR_ERV1","LTR","LTR"
"6145","LTR64#LTR_ERV1","H3K4me2",24,170787,450,"LTR_ERV1","LTR","LTR"
"6146","LTR64#LTR_ERV1","H3K4me3",57,170787,450,"LTR_ERV1","LTR","LTR"
"6147","LTR64#LTR_ERV1","H3K79me2",24,170787,450,"LTR_ERV1","LTR","LTR"
"6148","LTR64#LTR_ERV1","H3K9ac",23,170787,450,"LTR_ERV1","LTR","LTR"
"6149","LTR64#LTR_ERV1","H3K9me3",46,170787,450,"LTR_ERV1","LTR","LTR"
"6150","LTR64#LTR_ERV1","H4K20me1",66,170787,450,"LTR_ERV1","LTR","LTR"
"6151","LTR65#LTR_ERV1","H3K27ac",47,250621,712,"LTR_ERV1","LTR","LTR"
"6152","LTR65#LTR_ERV1","H3K27me3",118,250621,712,"LTR_ERV1","LTR","LTR"
"6153","LTR65#LTR_ERV1","H3K36me3",77,250621,712,"LTR_ERV1","LTR","LTR"
"6154","LTR65#LTR_ERV1","H3K4me1",86,250621,712,"LTR_ERV1","LTR","LTR"
"6155","LTR65#LTR_ERV1","H3K4me2",54,250621,712,"LTR_ERV1","LTR","LTR"
"6156","LTR65#LTR_ERV1","H3K4me3",102,250621,712,"LTR_ERV1","LTR","LTR"
"6157","LTR65#LTR_ERV1","H3K79me2",50,250621,712,"LTR_ERV1","LTR","LTR"
"6158","LTR65#LTR_ERV1","H3K9ac",38,250621,712,"LTR_ERV1","LTR","LTR"
"6159","LTR65#LTR_ERV1","H3K9me3",61,250621,712,"LTR_ERV1","LTR","LTR"
"6160","LTR65#LTR_ERV1","H4K20me1",79,250621,712,"LTR_ERV1","LTR","LTR"
"6161","LTR66#LTR_ERVL","H3K27ac",17,252259,312,"LTR_ERVL","LTR","LTR"
"6162","LTR66#LTR_ERVL","H3K27me3",72,252259,312,"LTR_ERVL","LTR","LTR"
"6163","LTR66#LTR_ERVL","H3K36me3",28,252259,312,"LTR_ERVL","LTR","LTR"
"6164","LTR66#LTR_ERVL","H3K4me1",26,252259,312,"LTR_ERVL","LTR","LTR"
"6165","LTR66#LTR_ERVL","H3K4me2",13,252259,312,"LTR_ERVL","LTR","LTR"
"6166","LTR66#LTR_ERVL","H3K4me3",28,252259,312,"LTR_ERVL","LTR","LTR"
"6167","LTR66#LTR_ERVL","H3K79me2",15,252259,312,"LTR_ERVL","LTR","LTR"
"6168","LTR66#LTR_ERVL","H3K9ac",7,252259,312,"LTR_ERVL","LTR","LTR"
"6169","LTR66#LTR_ERVL","H3K9me3",73,252259,312,"LTR_ERVL","LTR","LTR"
"6170","LTR66#LTR_ERVL","H4K20me1",33,252259,312,"LTR_ERVL","LTR","LTR"
"6171","LTR67B#LTR_ERVL","H3K27ac",185,1907970,4876,"LTR_ERVL","LTR","LTR"
"6172","LTR67B#LTR_ERVL","H3K27me3",1330,1907970,4876,"LTR_ERVL","LTR","LTR"
"6173","LTR67B#LTR_ERVL","H3K36me3",410,1907970,4876,"LTR_ERVL","LTR","LTR"
"6174","LTR67B#LTR_ERVL","H3K4me1",511,1907970,4876,"LTR_ERVL","LTR","LTR"
"6175","LTR67B#LTR_ERVL","H3K4me2",221,1907970,4876,"LTR_ERVL","LTR","LTR"
"6176","LTR67B#LTR_ERVL","H3K4me3",482,1907970,4876,"LTR_ERVL","LTR","LTR"
"6177","LTR67B#LTR_ERVL","H3K79me2",206,1907970,4876,"LTR_ERVL","LTR","LTR"
"6178","LTR67B#LTR_ERVL","H3K9ac",115,1907970,4876,"LTR_ERVL","LTR","LTR"
"6179","LTR67B#LTR_ERVL","H3K9me3",690,1907970,4876,"LTR_ERVL","LTR","LTR"
"6180","LTR67B#LTR_ERVL","H4K20me1",726,1907970,4876,"LTR_ERVL","LTR","LTR"
"6181","LTR68#LTR_ERV1","H3K27ac",8,218912,274,"LTR_ERV1","LTR","LTR"
"6182","LTR68#LTR_ERV1","H3K27me3",67,218912,274,"LTR_ERV1","LTR","LTR"
"6183","LTR68#LTR_ERV1","H3K36me3",29,218912,274,"LTR_ERV1","LTR","LTR"
"6184","LTR68#LTR_ERV1","H3K4me1",30,218912,274,"LTR_ERV1","LTR","LTR"
"6185","LTR68#LTR_ERV1","H3K4me2",13,218912,274,"LTR_ERV1","LTR","LTR"
"6186","LTR68#LTR_ERV1","H3K4me3",26,218912,274,"LTR_ERV1","LTR","LTR"
"6187","LTR68#LTR_ERV1","H3K79me2",13,218912,274,"LTR_ERV1","LTR","LTR"
"6188","LTR68#LTR_ERV1","H3K9ac",8,218912,274,"LTR_ERV1","LTR","LTR"
"6189","LTR68#LTR_ERV1","H3K9me3",47,218912,274,"LTR_ERV1","LTR","LTR"
"6190","LTR68#LTR_ERV1","H4K20me1",33,218912,274,"LTR_ERV1","LTR","LTR"
"6191","LTR69#LTR_ERVL","H3K27ac",11,70296,150,"LTR_ERVL","LTR","LTR"
"6192","LTR69#LTR_ERVL","H3K27me3",25,70296,150,"LTR_ERVL","LTR","LTR"
"6193","LTR69#LTR_ERVL","H3K36me3",11,70296,150,"LTR_ERVL","LTR","LTR"
"6194","LTR69#LTR_ERVL","H3K4me1",17,70296,150,"LTR_ERVL","LTR","LTR"
"6195","LTR69#LTR_ERVL","H3K4me2",7,70296,150,"LTR_ERVL","LTR","LTR"
"6196","LTR69#LTR_ERVL","H3K4me3",23,70296,150,"LTR_ERVL","LTR","LTR"
"6197","LTR69#LTR_ERVL","H3K79me2",6,70296,150,"LTR_ERVL","LTR","LTR"
"6198","LTR69#LTR_ERVL","H3K9ac",8,70296,150,"LTR_ERVL","LTR","LTR"
"6199","LTR69#LTR_ERVL","H3K9me3",23,70296,150,"LTR_ERVL","LTR","LTR"
"6200","LTR69#LTR_ERVL","H4K20me1",19,70296,150,"LTR_ERVL","LTR","LTR"
"6201","LTR6A#LTR_ERV1","H3K27ac",15,314658,374,"LTR_ERV1","LTR","LTR"
"6202","LTR6A#LTR_ERV1","H3K27me3",58,314658,374,"LTR_ERV1","LTR","LTR"
"6203","LTR6A#LTR_ERV1","H3K36me3",43,314658,374,"LTR_ERV1","LTR","LTR"
"6204","LTR6A#LTR_ERV1","H3K4me1",39,314658,374,"LTR_ERV1","LTR","LTR"
"6205","LTR6A#LTR_ERV1","H3K4me2",22,314658,374,"LTR_ERV1","LTR","LTR"
"6206","LTR6A#LTR_ERV1","H3K4me3",55,314658,374,"LTR_ERV1","LTR","LTR"
"6207","LTR6A#LTR_ERV1","H3K79me2",22,314658,374,"LTR_ERV1","LTR","LTR"
"6208","LTR6A#LTR_ERV1","H3K9ac",23,314658,374,"LTR_ERV1","LTR","LTR"
"6209","LTR6A#LTR_ERV1","H3K9me3",58,314658,374,"LTR_ERV1","LTR","LTR"
"6210","LTR6A#LTR_ERV1","H4K20me1",39,314658,374,"LTR_ERV1","LTR","LTR"
"6211","LTR6B#LTR_ERV1","H3K27ac",10,121698,227,"LTR_ERV1","LTR","LTR"
"6212","LTR6B#LTR_ERV1","H3K27me3",24,121698,227,"LTR_ERV1","LTR","LTR"
"6213","LTR6B#LTR_ERV1","H3K36me3",24,121698,227,"LTR_ERV1","LTR","LTR"
"6214","LTR6B#LTR_ERV1","H3K4me1",25,121698,227,"LTR_ERV1","LTR","LTR"
"6215","LTR6B#LTR_ERV1","H3K4me2",16,121698,227,"LTR_ERV1","LTR","LTR"
"6216","LTR6B#LTR_ERV1","H3K4me3",35,121698,227,"LTR_ERV1","LTR","LTR"
"6217","LTR6B#LTR_ERV1","H3K79me2",16,121698,227,"LTR_ERV1","LTR","LTR"
"6218","LTR6B#LTR_ERV1","H3K9ac",13,121698,227,"LTR_ERV1","LTR","LTR"
"6219","LTR6B#LTR_ERV1","H3K9me3",33,121698,227,"LTR_ERV1","LTR","LTR"
"6220","LTR6B#LTR_ERV1","H4K20me1",31,121698,227,"LTR_ERV1","LTR","LTR"
"6221","LTR7#LTR_ERV1","H3K27ac",68,4309924,1570,"LTR_ERV1","LTR","LTR"
"6222","LTR7#LTR_ERV1","H3K27me3",458,4309924,1570,"LTR_ERV1","LTR","LTR"
"6223","LTR7#LTR_ERV1","H3K36me3",125,4309924,1570,"LTR_ERV1","LTR","LTR"
"6224","LTR7#LTR_ERV1","H3K4me1",151,4309924,1570,"LTR_ERV1","LTR","LTR"
"6225","LTR7#LTR_ERV1","H3K4me2",84,4309924,1570,"LTR_ERV1","LTR","LTR"
"6226","LTR7#LTR_ERV1","H3K4me3",149,4309924,1570,"LTR_ERV1","LTR","LTR"
"6227","LTR7#LTR_ERV1","H3K79me2",53,4309924,1570,"LTR_ERV1","LTR","LTR"
"6228","LTR7#LTR_ERV1","H3K9ac",48,4309924,1570,"LTR_ERV1","LTR","LTR"
"6229","LTR7#LTR_ERV1","H3K9me3",254,4309924,1570,"LTR_ERV1","LTR","LTR"
"6230","LTR7#LTR_ERV1","H4K20me1",180,4309924,1570,"LTR_ERV1","LTR","LTR"
"6231","LTR70#LTR_ERV1","H3K27ac",7,174954,198,"LTR_ERV1","LTR","LTR"
"6232","LTR70#LTR_ERV1","H3K27me3",10,174954,198,"LTR_ERV1","LTR","LTR"
"6233","LTR70#LTR_ERV1","H3K36me3",28,174954,198,"LTR_ERV1","LTR","LTR"
"6234","LTR70#LTR_ERV1","H3K4me1",15,174954,198,"LTR_ERV1","LTR","LTR"
"6235","LTR70#LTR_ERV1","H3K4me2",11,174954,198,"LTR_ERV1","LTR","LTR"
"6236","LTR70#LTR_ERV1","H3K4me3",32,174954,198,"LTR_ERV1","LTR","LTR"
"6237","LTR70#LTR_ERV1","H3K79me2",25,174954,198,"LTR_ERV1","LTR","LTR"
"6238","LTR70#LTR_ERV1","H3K9ac",6,174954,198,"LTR_ERV1","LTR","LTR"
"6239","LTR70#LTR_ERV1","H3K9me3",51,174954,198,"LTR_ERV1","LTR","LTR"
"6240","LTR70#LTR_ERV1","H4K20me1",13,174954,198,"LTR_ERV1","LTR","LTR"
"6241","LTR71A#LTR_ERV1","H3K27ac",10,203472,227,"LTR_ERV1","LTR","LTR"
"6242","LTR71A#LTR_ERV1","H3K27me3",41,203472,227,"LTR_ERV1","LTR","LTR"
"6243","LTR71A#LTR_ERV1","H3K36me3",18,203472,227,"LTR_ERV1","LTR","LTR"
