"","ind","set","c","bp","coverage"
"2244",49,"16_Low3_iHMM_GM12878",84434691,48345445,1.74648699582763
"2245",49,"17_Unmap_iHMM_GM12878",777762042,727072978,1.06971661103323
"2246",49,"1_Pro_iHMM_GM12878",66442207,46202532,1.43806419526964
"2247",49,"2_Enh1_iHMM_GM12878",135518463,69442161,1.95153003663005
"2248",49,"3_Enh2_iHMM_GM12878",189857002,94941407,1.99972812705419
"2249",49,"4_Egn1_iHMM_GM12878",102182024,55600976,1.83777392684618
"2250",49,"5_Egn2_iHMM_GM12878",74259509,40028756,1.85515405475004
"2251",49,"6_Egn3_iHMM_GM12878",372436078,180155677,2.06730137069175
"2252",49,"7_Egn4_iHMM_GM12878",181587607,97075950,1.87057254654732
"2253",49,"8_Egn5_iHMM_GM12878",62328799,30156712,2.06683006423247
"2254",49,"9_Egn6_iHMM_GM12878",271779839,150264385,1.80867767834674
"2255",50,"All_reads",5013661064,3e+09,1.67122035466667
"2256",50,"H2AFZ-human_GM12878_ENCFF001SUD",493598841,288036491,1.71366773455104
"2257",50,"H2AFZ-human_lung_ENCFF888SIA",110903097,48896494,2.26811961201145
"2258",50,"H3F3A-human_lung_ENCFF926ZHI",211502516,103936536,2.03491980914199
"2259",50,"H3K27ac-human_GM12878_ENCFF001SUG",257162022,166141897,1.54784570685382
"2260",50,"H3K27ac-human_lung_ENCFF371BKL",173093364,89536868,1.93320771506102
"2261",50,"H3K27me3-human_GM12878_ENCFF001SUI",1959637063,1022773586,1.91600280826963
"2262",50,"H3K27me3-human_lung_ENCFF468ZHH",291451890,146540119,1.98888803959549
"2263",50,"H3K36me3-human_GM12878_ENCFF001SUJ",948723839,580278190,1.6349465745042
"2264",50,"H3K36me3-human_GM12878_ENCFF001WYF",281078006,96031201,2.92694460834661
"2265",50,"H3K36me3-human_GM12878_ENCFF001WYH",280879351,94013533,2.98764807615516
"2266",50,"H3K36me3-human_lung_ENCFF457NNG",121492167,59362744,2.04660631927662
"2267",50,"H3K4me1-human_GM12878_ENCFF001SUE",625632019,368077180,1.69973052662488
"2268",50,"H3K4me1-human_lung_ENCFF209XDL",253891188,128997637,1.9681847970595
"2269",50,"H3K4me2-human_GM12878_ENCFF001SUL",329834577,213945450,1.5416760534052
"2270",50,"H3K4me2-human_lung_ENCFF270NMV",214827365,112466077,1.91015256093622
"2271",50,"H3K4me3-human_GM12878_ENCFF001SUF",403668238,245538981,1.64400876942631
"2272",50,"H3K4me3-human_GM12878_ENCFF001SUM",294003732,185179234,1.58767117483594
"2273",50,"H3K4me3-human_lung_ENCFF347EMU",93070581,50370689,1.84771308170909
"2274",50,"H3K4me3-human_lung_ENCFF361TGO",77643922,41775242,1.85861094473133
"2275",50,"H3K79me2-human_GM12878_ENCFF001SUN",469411356,288163197,1.62897747140139
"2276",50,"H3K79me2-human_lung_ENCFF292NSP",201636348,107574476,1.87438838186858
"2277",50,"H3K9ac-human_GM12878_ENCFF001SUO",200375050,133249659,1.50375656871287
"2278",50,"H3K9ac-human_lung_ENCFF555OKO",97895902,51487077,1.90136841522388
"2279",50,"H3K9me2-human_lung_ENCFF447MUW",20060140,7775978,2.57975781310081
"2280",50,"H3K9me3-human_GM12878_ENCFF001SUP",996130569,539366538,1.84685274079795
"2281",50,"H3K9me3-human_lung_ENCFF813YSM",66708875,30399782,2.19438662421987
"2282",50,"H4K20me1-human_GM12878_ENCFF001SUQ",1334432283,722115670,1.84794810366046
"2283",50,"H4K20me1-human_lung_ENCFF272PZA",91817544,45394239,2.02266952861573
"2284",50,"10_Rep1_iHMM_GM12878",50316481,23265451,2.16271247009138
"2285",50,"11_Rep2_iHMM_GM12878",832593726,357828059,2.32679831851867
"2286",50,"12_Het1_iHMM_GM12878",137316768,60241709,2.27943015361666
"2287",50,"13_Het2_iHMM_GM12878",405226572,185278244,2.18712442028542
"2288",50,"14_Low1_iHMM_GM12878",789786725,354762932,2.22623801350249
"2289",50,"15_Low2_iHMM_GM12878",1206239124,570455209,2.11452030758825
"2290",50,"16_Low3_iHMM_GM12878",94809965,48345445,1.96109405963685
"2291",50,"17_Unmap_iHMM_GM12878",857933586,727072978,1.17998276921247
"2292",50,"1_Pro_iHMM_GM12878",70810965,46202532,1.53262087454428
"2293",50,"2_Enh1_iHMM_GM12878",148437730,69442161,2.13757359884005
"2294",50,"3_Enh2_iHMM_GM12878",210513233,94941407,2.21729632677552
"2295",50,"4_Egn1_iHMM_GM12878",113806868,55600976,2.04685018478812
"2296",50,"5_Egn2_iHMM_GM12878",83196731,40028756,2.07842409591745
"2297",50,"6_Egn3_iHMM_GM12878",399807277,180155677,2.21923218661602
"2298",50,"7_Egn4_iHMM_GM12878",198751864,97075950,2.04738520714966
"2299",50,"8_Egn5_iHMM_GM12878",69505481,30156712,2.3048096556415
"2300",50,"9_Egn6_iHMM_GM12878",300737925,150264385,2.00139191332663
"2301",51,"All_reads",3204605407,3e+09,1.06820180233333
"2302",51,"H2AFZ-human_GM12878_ENCFF001SUD",312656239,288036491,1.08547440608836
"2303",51,"H2AFZ-human_lung_ENCFF888SIA",72005798,48896494,1.47261678925282
"2304",51,"H3F3A-human_lung_ENCFF926ZHI",135426619,103936536,1.30297414376019
"2305",51,"H3K27ac-human_GM12878_ENCFF001SUG",160948303,166141897,0.968740010233542
"2306",51,"H3K27ac-human_lung_ENCFF371BKL",110680433,89536868,1.2361436743577
"2307",51,"H3K27me3-human_GM12878_ENCFF001SUI",1241243688,1022773586,1.21360553791228
"2308",51,"H3K27me3-human_lung_ENCFF468ZHH",186402440,146540119,1.27202326074268
"2309",51,"H3K36me3-human_GM12878_ENCFF001SUJ",599801849,580278190,1.03364534345156
"2310",51,"H3K36me3-human_GM12878_ENCFF001WYF",173512054,96031201,1.80682999059858
"2311",51,"H3K36me3-human_GM12878_ENCFF001WYH",172895553,94013533,1.8390496291635
"2312",51,"H3K36me3-human_lung_ENCFF457NNG",78419729,59362744,1.32102601254416
"2313",51,"H3K4me1-human_GM12878_ENCFF001SUE",390932860,368077180,1.0620948030519
"2314",51,"H3K4me1-human_lung_ENCFF209XDL",162394572,128997637,1.25889571139974
"2315",51,"H3K4me2-human_GM12878_ENCFF001SUL",206360270,213945450,0.96454619623834
"2316",51,"H3K4me2-human_lung_ENCFF270NMV",136860858,112466077,1.21690790370504
"2317",51,"H3K4me3-human_GM12878_ENCFF001SUF",252917001,245538981,1.03004826349752
"2318",51,"H3K4me3-human_GM12878_ENCFF001SUM",183101371,185179234,0.988779179203215
"2319",51,"H3K4me3-human_lung_ENCFF347EMU",59309567,50370689,1.17746189654066
"2320",51,"H3K4me3-human_lung_ENCFF361TGO",49460226,41775242,1.18396025090651
"2321",51,"H3K79me2-human_GM12878_ENCFF001SUN",293353776,288163197,1.01801263677679
"2322",51,"H3K79me2-human_lung_ENCFF292NSP",129034613,107574476,1.19949097404853
"2323",51,"H3K9ac-human_GM12878_ENCFF001SUO",123712720,133249659,0.928428041980955
"2324",51,"H3K9ac-human_lung_ENCFF555OKO",62404371,51487077,1.21203949876587
"2325",51,"H3K9me2-human_lung_ENCFF447MUW",13326349,7775978,1.71378429825805
"2326",51,"H3K9me3-human_GM12878_ENCFF001SUP",638304835,539366538,1.18343425116224
"2327",51,"H3K9me3-human_lung_ENCFF813YSM",43675440,30399782,1.43670240793174
"2328",51,"H4K20me1-human_GM12878_ENCFF001SUQ",825916079,722115670,1.14374485046142
"2329",51,"H4K20me1-human_lung_ENCFF272PZA",58405649,45394239,1.28663130579191
"2330",51,"10_Rep1_iHMM_GM12878",31325652,23265451,1.34644507858455
"2331",51,"11_Rep2_iHMM_GM12878",531965126,357828059,1.48665011761976
"2332",51,"12_Het1_iHMM_GM12878",88288203,60241709,1.4655660416274
"2333",51,"13_Het2_iHMM_GM12878",264421094,185278244,1.42715673622209
"2334",51,"14_Low1_iHMM_GM12878",508574778,354762932,1.43356233734138
"2335",51,"15_Low2_iHMM_GM12878",777192710,570455209,1.36240794673855
"2336",51,"16_Low3_iHMM_GM12878",62622470,48345445,1.29531272284287
"2337",51,"17_Unmap_iHMM_GM12878",557774171,727072978,0.767150186951385
"2338",51,"1_Pro_iHMM_GM12878",44369848,46202532,0.960333689071413
"2339",51,"2_Enh1_iHMM_GM12878",93839724,69442161,1.35133645970493
"2340",51,"3_Enh2_iHMM_GM12878",134722332,94941407,1.41900500800457
"2341",51,"4_Egn1_iHMM_GM12878",71055024,55600976,1.27794562455163
"2342",51,"5_Egn2_iHMM_GM12878",52295868,40028756,1.30645748771208
"2343",51,"6_Egn3_iHMM_GM12878",244906778,180155677,1.35941748868674
"2344",51,"7_Egn4_iHMM_GM12878",125724956,97075950,1.29511950179215
"2345",51,"8_Egn5_iHMM_GM12878",42191761,30156712,1.39908359372865
"2346",51,"9_Egn6_iHMM_GM12878",193571344,150264385,1.288205079334
"2347",52,"All_reads",5396716313,3e+09,1.79890543766667
"2348",52,"H2AFZ-human_GM12878_ENCFF001SUD",532615345,288036491,1.84912454373706
"2349",52,"H2AFZ-human_lung_ENCFF888SIA",118912398,48896494,2.43192074262012
"2350",52,"H3F3A-human_lung_ENCFF926ZHI",228419602,103936536,2.19768342096758
"2351",52,"H3K27ac-human_GM12878_ENCFF001SUG",279566708,166141897,1.68269842254179
"2352",52,"H3K27ac-human_lung_ENCFF371BKL",186494196,89536868,2.08287602823007
"2353",52,"H3K27me3-human_GM12878_ENCFF001SUI",2095015431,1022773586,2.04836677411026
"2354",52,"H3K27me3-human_lung_ENCFF468ZHH",313989399,146540119,2.14268557404406
"2355",52,"H3K36me3-human_GM12878_ENCFF001SUJ",1032732136,580278190,1.77971902752368
"2356",52,"H3K36me3-human_GM12878_ENCFF001WYF",301689483,96031201,3.14157773576111
"2357",52,"H3K36me3-human_GM12878_ENCFF001WYH",301987196,94013533,3.21216729510633
"2358",52,"H3K36me3-human_lung_ENCFF457NNG",131275125,59362744,2.21140594511601
"2359",52,"H3K4me1-human_GM12878_ENCFF001SUE",676380470,368077180,1.8376050099058
"2360",52,"H3K4me1-human_lung_ENCFF209XDL",273150732,128997637,2.11748632263706
"2361",52,"H3K4me2-human_GM12878_ENCFF001SUL",359866489,213945450,1.68204787248338
"2362",52,"H3K4me2-human_lung_ENCFF270NMV",231325874,112466077,2.0568502091524
"2363",52,"H3K4me3-human_GM12878_ENCFF001SUF",438295645,245538981,1.78503487802615
"2364",52,"H3K4me3-human_GM12878_ENCFF001SUM",320185990,185179234,1.72905991176095
"2365",52,"H3K4me3-human_lung_ENCFF347EMU",100746656,50370689,2.0001047831607
"2366",52,"H3K4me3-human_lung_ENCFF361TGO",84038057,41775242,2.01167133873216
"2367",52,"H3K79me2-human_GM12878_ENCFF001SUN",510307273,288163197,1.77089676375294
"2368",52,"H3K79me2-human_lung_ENCFF292NSP",217676629,107574476,2.02349699569998
"2369",52,"H3K9ac-human_GM12878_ENCFF001SUO",219392103,133249659,1.64647402962585
"2370",52,"H3K9ac-human_lung_ENCFF555OKO",105720913,51487077,2.05334851306474
"2371",52,"H3K9me2-human_lung_ENCFF447MUW",21517263,7775978,2.76714556033981
"2372",52,"H3K9me3-human_GM12878_ENCFF001SUP",1071503064,539366538,1.98659536420852
"2373",52,"H3K9me3-human_lung_ENCFF813YSM",71704930,30399782,2.35873171722087
"2374",52,"H4K20me1-human_GM12878_ENCFF001SUQ",1437594765,722115670,1.99080954024997
"2375",52,"H4K20me1-human_lung_ENCFF272PZA",99245060,45394239,2.18629196537473
"2376",52,"10_Rep1_iHMM_GM12878",54523454,23265451,2.34353737651593
"2377",52,"11_Rep2_iHMM_GM12878",883032605,357828059,2.46775674179313
"2378",52,"12_Het1_iHMM_GM12878",147892157,60241709,2.45497943957732
"2379",52,"13_Het2_iHMM_GM12878",437628968,185278244,2.36200947586701
"2380",52,"14_Low1_iHMM_GM12878",844650270,354762932,2.38088648449889
"2381",52,"15_Low2_iHMM_GM12878",1299408590,570455209,2.27784507792969
"2382",52,"16_Low3_iHMM_GM12878",103589041,48345445,2.14268461072186
"2383",52,"17_Unmap_iHMM_GM12878",934884830,727072978,1.28581979840819
"2384",52,"1_Pro_iHMM_GM12878",78560529,46202532,1.70035116257265
"2385",52,"2_Enh1_iHMM_GM12878",160103884,69442161,2.30557174048774
"2386",52,"3_Enh2_iHMM_GM12878",226534533,94941407,2.3860456691989
"2387",52,"4_Egn1_iHMM_GM12878",122606053,55600976,2.20510612979168
"2388",52,"5_Egn2_iHMM_GM12878",90057741,40028756,2.24982612499874
"2389",52,"6_Egn3_iHMM_GM12878",428392390,180155677,2.37790114157768
"2390",52,"7_Egn4_iHMM_GM12878",216308455,97075950,2.22823938369905
"2391",52,"8_Egn5_iHMM_GM12878",74201783,30156712,2.46053956412755
"2392",52,"9_Egn6_iHMM_GM12878",329523449,150264385,2.19295775908576
"2393",53,"All_reads",5485336939,3e+09,1.82844564633333
"2394",53,"H2AFZ-human_GM12878_ENCFF001SUD",530470053,288036491,1.84167655687765
"2395",53,"H2AFZ-human_lung_ENCFF888SIA",121049178,48896494,2.47562080831399
"2396",53,"H3F3A-human_lung_ENCFF926ZHI",223918492,103936536,2.15437709026593
"2397",53,"H3K27ac-human_GM12878_ENCFF001SUG",273446561,166141897,1.64586155531858
"2398",53,"H3K27ac-human_lung_ENCFF371BKL",184683069,89536868,2.06264830483014
"2399",53,"H3K27me3-human_GM12878_ENCFF001SUI",2094635814,1022773586,2.04799560985143
"2400",53,"H3K27me3-human_lung_ENCFF468ZHH",306466082,146540119,2.09134593373709
"2401",53,"H3K36me3-human_GM12878_ENCFF001SUJ",1024492253,580278190,1.76551914349909
"2402",53,"H3K36me3-human_GM12878_ENCFF001WYF",287170797,96031201,2.99039056066788
"2403",53,"H3K36me3-human_GM12878_ENCFF001WYH",285696604,94013533,3.03888807157157
"2404",53,"H3K36me3-human_lung_ENCFF457NNG",129900379,59362744,2.18824754799071
"2405",53,"H3K4me1-human_GM12878_ENCFF001SUE",664501216,368077180,1.80533119711469
"2406",53,"H3K4me1-human_lung_ENCFF209XDL",270822570,128997637,2.09943822459321
"2407",53,"H3K4me2-human_GM12878_ENCFF001SUL",349585896,213945450,1.63399546940587
"2408",53,"H3K4me2-human_lung_ENCFF270NMV",228400095,112466077,2.03083544027236
"2409",53,"H3K4me3-human_GM12878_ENCFF001SUF",431256503,245538981,1.75636675383938
"2410",53,"H3K4me3-human_GM12878_ENCFF001SUM",313568875,185179234,1.69332634241267
"2411",53,"H3K4me3-human_lung_ENCFF347EMU",98978496,50370689,1.96500182874211
"2412",53,"H3K4me3-human_lung_ENCFF361TGO",82578808,41775242,1.97674038608801
"2413",53,"H3K79me2-human_GM12878_ENCFF001SUN",503896000,288163197,1.74864800656692
"2414",53,"H3K79me2-human_lung_ENCFF292NSP",214567353,107574476,1.9945935223519
"2415",53,"H3K9ac-human_GM12878_ENCFF001SUO",210722826,133249659,1.5814136229797
"2416",53,"H3K9ac-human_lung_ENCFF555OKO",103800247,51487077,2.01604466689768
"2417",53,"H3K9me2-human_lung_ENCFF447MUW",22487316,7775978,2.8918955274822
"2418",53,"H3K9me3-human_GM12878_ENCFF001SUP",1088652890,539366538,2.01839160070401
"2419",53,"H3K9me3-human_lung_ENCFF813YSM",72610315,30399782,2.38851433210936
"2420",53,"H4K20me1-human_GM12878_ENCFF001SUQ",1399954050,722115670,1.9386839368823
"2421",53,"H4K20me1-human_lung_ENCFF272PZA",96525919,45394239,2.12639139076657
"2422",53,"10_Rep1_iHMM_GM12878",50809630,23265451,2.18390909335908
"2423",53,"11_Rep2_iHMM_GM12878",897501030,357828059,2.50819075649962
"2424",53,"12_Het1_iHMM_GM12878",148540754,60241709,2.46574601660122
"2425",53,"13_Het2_iHMM_GM12878",453551476,185278244,2.44794783352977
"2426",53,"14_Low1_iHMM_GM12878",870672512,354762932,2.45423755828019
"2427",53,"15_Low2_iHMM_GM12878",1366712461,570455209,2.39582782212792
"2428",53,"16_Low3_iHMM_GM12878",109538327,48345445,2.26574244998676
"2429",53,"17_Unmap_iHMM_GM12878",947944972,727072978,1.30378242718849
"2430",53,"1_Pro_iHMM_GM12878",74994054,46202532,1.62315896453467
"2431",53,"2_Enh1_iHMM_GM12878",157881986,69442161,2.27357535719547
"2432",53,"3_Enh2_iHMM_GM12878",225670122,94941407,2.37694099056274
"2433",53,"4_Egn1_iHMM_GM12878",120891742,55600976,2.17427373936745
"2434",53,"5_Egn2_iHMM_GM12878",89767870,40028756,2.24258455596272
"2435",53,"6_Egn3_iHMM_GM12878",405997272,180155677,2.25359133145718
"2436",53,"7_Egn4_iHMM_GM12878",211938326,97075950,2.18322175574898
"2437",53,"8_Egn5_iHMM_GM12878",74164920,30156712,2.45931718285468
"2438",53,"9_Egn6_iHMM_GM12878",329877051,150264385,2.19531095808232
"2439",54,"All_reads",4629207239,3e+09,1.54306907966667
"2440",54,"H2AFZ-human_GM12878_ENCFF001SUD",461283350,288036491,1.60147538389502
"2441",54,"H2AFZ-human_lung_ENCFF888SIA",103079415,48896494,2.10811464314803
"2442",54,"H3F3A-human_lung_ENCFF926ZHI",199975154,103936536,1.92401211062104
"2443",54,"H3K27ac-human_GM12878_ENCFF001SUG",244605221,166141897,1.47226693216341
"2444",54,"H3K27ac-human_lung_ENCFF371BKL",162336581,89536868,1.81306968432266
"2445",54,"H3K27me3-human_GM12878_ENCFF001SUI",1803055612,1022773586,1.76290787783407
"2446",54,"H3K27me3-human_lung_ENCFF468ZHH",275815412,146540119,1.88218362235669
"2447",54,"H3K36me3-human_GM12878_ENCFF001SUJ",890061799,580278190,1.53385361424664
"2448",54,"H3K36me3-human_GM12878_ENCFF001WYF",267322968,96031201,2.78370951541052
"2449",54,"H3K36me3-human_GM12878_ENCFF001WYH",267552089,94013533,2.8458891019445
"2450",54,"H3K36me3-human_lung_ENCFF457NNG",114617234,59362744,1.93079406841436
"2451",54,"H3K4me1-human_GM12878_ENCFF001SUE",587274713,368077180,1.59552057261469
"2452",54,"H3K4me1-human_lung_ENCFF209XDL",237563385,128997637,1.84161036221152
"2453",54,"H3K4me2-human_GM12878_ENCFF001SUL",313642637,213945450,1.46599349039673
"2454",54,"H3K4me2-human_lung_ENCFF270NMV",200932249,112466077,1.78660316390337
"2455",54,"H3K4me3-human_GM12878_ENCFF001SUF",379512275,245538981,1.54562942899889
"2456",54,"H3K4me3-human_GM12878_ENCFF001SUM",277035937,185179234,1.49604213720854
"2457",54,"H3K4me3-human_lung_ENCFF347EMU",87548361,50370689,1.73808146638614
"2458",54,"H3K4me3-human_lung_ENCFF361TGO",72843669,41775242,1.74370429739222
"2459",54,"H3K79me2-human_GM12878_ENCFF001SUN",439205793,288163197,1.5241564418096
"2460",54,"H3K79me2-human_lung_ENCFF292NSP",189934544,107574476,1.76560975300498
"2461",54,"H3K9ac-human_GM12878_ENCFF001SUO",190583292,133249659,1.43027226808888
"2462",54,"H3K9ac-human_lung_ENCFF555OKO",92022975,51487077,1.7873023749241
"2463",54,"H3K9me2-human_lung_ENCFF447MUW",18501353,7775978,2.37929595479823
"2464",54,"H3K9me3-human_GM12878_ENCFF001SUP",923853548,539366538,1.71284920904752
"2465",54,"H3K9me3-human_lung_ENCFF813YSM",62646463,30399782,2.06075369224687
"2466",54,"H4K20me1-human_GM12878_ENCFF001SUQ",1238326727,722115670,1.71485923716349
"2467",54,"H4K20me1-human_lung_ENCFF272PZA",87398064,45394239,1.92531180002819
"2468",54,"10_Rep1_iHMM_GM12878",48327818,23265451,2.07723538219826
"2469",54,"11_Rep2_iHMM_GM12878",758487213,357828059,2.11969741869796
"2470",54,"12_Het1_iHMM_GM12878",129989653,60241709,2.15780154908952
"2471",54,"13_Het2_iHMM_GM12878",374596139,185278244,2.0218031589289
"2472",54,"14_Low1_iHMM_GM12878",715493386,354762932,2.01682115424618
"2473",54,"15_Low2_iHMM_GM12878",1094913464,570455209,1.91936798319252
"2474",54,"16_Low3_iHMM_GM12878",87293844,48345445,1.80562706579699
"2475",54,"17_Unmap_iHMM_GM12878",794075355,727072978,1.09215357883923
"2476",54,"1_Pro_iHMM_GM12878",69311713,46202532,1.50017131095759
"2477",54,"2_Enh1_iHMM_GM12878",140892830,69442161,2.02892346624985
"2478",54,"3_Enh2_iHMM_GM12878",196914908,94941407,2.0740677247389
"2479",54,"4_Egn1_iHMM_GM12878",106432223,55600976,1.9142150130602
"2480",54,"5_Egn2_iHMM_GM12878",76721028,40028756,1.91664782188085
"2481",54,"6_Egn3_iHMM_GM12878",374140515,180155677,2.07676228265624
"2482",54,"7_Egn4_iHMM_GM12878",188897578,97075950,1.94587411197109
"2483",54,"8_Egn5_iHMM_GM12878",61872418,30156712,2.05169641836285
"2484",54,"9_Egn6_iHMM_GM12878",283180806,150264385,1.88455039429337
"2485",55,"All_reads",5035420011,3e+09,1.678473337
"2486",55,"H2AFZ-human_GM12878_ENCFF001SUD",502066349,288036491,1.74306507920901
"2487",55,"H2AFZ-human_lung_ENCFF888SIA",112297876,48896494,2.29664474512222
"2488",55,"H3F3A-human_lung_ENCFF926ZHI",219257455,103936536,2.10953206098768
"2489",55,"H3K27ac-human_GM12878_ENCFF001SUG",266785351,166141897,1.60576805620559
"2490",55,"H3K27ac-human_lung_ENCFF371BKL",177653439,89536868,1.98413729414793
"2491",55,"H3K27me3-human_GM12878_ENCFF001SUI",1967177904,1022773586,1.92337574114864
"2492",55,"H3K27me3-human_lung_ENCFF468ZHH",301545249,146540119,2.05776582588963
"2493",55,"H3K36me3-human_GM12878_ENCFF001SUJ",975625316,580278190,1.68130619556803
"2494",55,"H3K36me3-human_GM12878_ENCFF001WYF",292435765,96031201,3.04521615844417
"2495",55,"H3K36me3-human_GM12878_ENCFF001WYH",292728959,94013533,3.11368958977427
"2496",55,"H3K36me3-human_lung_ENCFF457NNG",125665785,59362744,2.11691334551516
"2497",55,"H3K4me1-human_GM12878_ENCFF001SUE",641315035,368077180,1.74233848183688
"2498",55,"H3K4me1-human_lung_ENCFF209XDL",260229746,128997637,2.01732180566998
"2499",55,"H3K4me2-human_GM12878_ENCFF001SUL",342576619,213945450,1.60123348732118
"2500",55,"H3K4me2-human_lung_ENCFF270NMV",220312167,112466077,1.95892106203722
"2501",55,"H3K4me3-human_GM12878_ENCFF001SUF",414692493,245538981,1.68890695608124
"2502",55,"H3K4me3-human_GM12878_ENCFF001SUM",302219134,185179234,1.63203577135436
"2503",55,"H3K4me3-human_lung_ENCFF347EMU",95922954,50370689,1.90434071688001
"2504",55,"H3K4me3-human_lung_ENCFF361TGO",79865901,41775242,1.91179984068076
"2505",55,"H3K79me2-human_GM12878_ENCFF001SUN",481114835,288163197,1.66959153704836
"2506",55,"H3K79me2-human_lung_ENCFF292NSP",207922167,107574476,1.93282063488741
"2507",55,"H3K9ac-human_GM12878_ENCFF001SUO",208409063,133249659,1.56404950349629
"2508",55,"H3K9ac-human_lung_ENCFF555OKO",100714452,51487077,1.95611127817569
"2509",55,"H3K9me2-human_lung_ENCFF447MUW",20098490,7775978,2.58468966861789
"2510",55,"H3K9me3-human_GM12878_ENCFF001SUP",1005179821,539366538,1.86363029624949
"2511",55,"H3K9me3-human_lung_ENCFF813YSM",68155292,30399782,2.24196647199641
"2512",55,"H4K20me1-human_GM12878_ENCFF001SUQ",1356443451,722115670,1.87842960255938
"2513",55,"H4K20me1-human_lung_ENCFF272PZA",95685787,45394239,2.1078839321439
"2514",55,"10_Rep1_iHMM_GM12878",53464616,23265451,2.29802620202806
"2515",55,"11_Rep2_iHMM_GM12878",825132534,357828059,2.30594698556046
"2516",55,"12_Het1_iHMM_GM12878",141841984,60241709,2.35454781005632
